0.003604997142857143	1.9207117808219178	2.486948346061645
0.003604997142857143	1.9241353424657535	10.0
0.003604997142857143	1.927558904109589	10.0
0.003604997142857143	1.9309824657534247	10.0
0.003604997142857143	1.9344060273972603	10.0
0.003604997142857143	1.937829589041096	10.0
0.003604997142857143	1.9412531506849315	10.0
0.003604997142857143	1.9446767123287672	10.0
0.003604997142857143	1.9481002739726028	10.0
0.003604997142857143	1.9515238356164384	10.0
0.003604997142857143	1.954947397260274	10.0
0.003604997142857143	1.9583709589041096	10.0
0.003604997142857143	1.9617945205479452	10.0
0.003604997142857143	1.9652180821917808	10.0
0.003604997142857143	1.9686416438356165	10.0
0.003604997142857143	1.972065205479452	10.0
0.003604997142857143	1.9754887671232877	10.0
0.003604997142857143	1.9789123287671233	10.0
0.003604997142857143	1.982335890410959	10.0
0.003604997142857143	1.9857594520547945	10.0
0.003604997142857143	1.9891830136986302	10.0
0.003604997142857143	1.9926065753424658	10.0
0.003604997142857143	1.9960301369863014	10.0
0.003604997142857143	1.999453698630137	10.0
0.003604997142857143	2.002877260273973	10.0
0.003604997142857143	2.006300821917808	10.0
0.003604997142857143	2.009724383561644	10.0
0.003604997142857143	2.0131479452054792	10.0
0.003604997142857143	2.0165715068493153	10.0
0.003604997142857143	2.0199950684931505	10.0
0.003604997142857143	2.0234186301369865	10.0
0.003604997142857143	2.0268421917808217	10.0
0.003604997142857143	2.0302657534246578	10.0
0.003604997142857143	2.033689315068493	10.0
0.003604997142857143	2.037112876712329	10.0
0.003604997142857143	2.040536438356164	10.0
0.003604997142857143	2.04396	10.0
0.003604997142857143	2.0473835616438354	10.0
0.003604997142857143	2.0508071232876715	10.0
0.003604997142857143	2.0542306849315066	10.0
0.003604997142857143	2.0576542465753427	10.0
0.003604997142857143	2.061077808219178	10.0
0.003604997142857143	2.064501369863014	10.0
0.003604997142857143	2.067924931506849	10.0
0.003604997142857143	2.071348493150685	10.0
0.003604997142857143	2.0747720547945203	10.0
0.003604997142857143	2.0781956164383564	10.0
0.003604997142857143	2.0816191780821915	10.0
0.003604997142857143	2.0850427397260276	10.0
